ticker,signal_date,signal_price,current_price,entry_price,stop_price,target_price,atr,rs,volume_ratio,ma50,ma150,ma200,high_52w,low_52w,ml_probability,ml_rank,ml_model_version,ml_score_date,ml_features,last_updated,status,notes
BKH,2025-11-10,70.44,70.44,,,,,0.10337299982543215,2.5743840576579067,61.261106185913086,58.53474634806315,58.32718023300171,70.44249725341797,53.355018615722656,0.4025476574897766,193,2025-12-03T02:17:06.861944,2025-11-10,"{'Volume': 1787400.0, 'SMA_50': 61.261106185913086, 'Price_vs_SMA_50': 14.987308651661488, 'Price_vs_SMA_150': 20.343046905077827, 'Price_vs_SMA_200': 20.77130588521296, 'ATR': 1.4741844590978421, 'Vol_Ratio': 2.5743840576579067, 'nATR': 2.092748719277286, 'VCP_Ratio': 1.5606170597272027, 'Consolidation_Width': 16.012928269694516, 'Dry_Up_Volume': 2.0149445054169512, 'RSI_14': 77.28783403519353, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.7, 'SMA_50_Slope': 0.18489857210591518, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
CON,2025-11-10,32.46,32.46,,,,,0.04763441971146056,8.642464559928637,14.80299997329712,10.296499967575073,9.60139997959137,32.459999084472656,4.019999980926514,0.7177680134773254,15,2025-12-03T02:17:06.861944,2025-11-10,"{'Volume': 23291200.0, 'SMA_50': 14.80299997329712, 'Price_vs_SMA_50': 119.27986991168478, 'Price_vs_SMA_150': 215.2527478919354, 'Price_vs_SMA_200': 238.07568847740197, 'ATR': 2.403571537562779, 'Vol_Ratio': 8.642464559928637, 'nATR': 7.404718439171291, 'VCP_Ratio': 2.5178106902356174, 'Consolidation_Width': 68.91559588369944, 'Dry_Up_Volume': 2.694625398705441, 'RSI_14': 85.50042921466056, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 0.0, 'Green_Days_Ratio_20D': 0.45, 'SMA_50_Slope': 0.7318664365122967, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
HEI,2025-11-10,330.64,330.64,,,,,0.4852078150150389,1.9650640645781483,317.14219970703124,302.57854604085287,288.86939193725584,337.55999755859375,219.51966857910156,0.28173860907554626,227,2025-12-03T02:17:06.861944,2025-11-10,"{'Volume': 596900.0, 'SMA_50': 317.14219970703124, 'Price_vs_SMA_50': 4.256076597146402, 'Price_vs_SMA_150': 9.274110466442616, 'Price_vs_SMA_200': 14.460037607672357, 'ATR': 7.114283970424107, 'Vol_Ratio': 1.9650640645781483, 'nATR': 2.151670594978824, 'VCP_Ratio': 1.128263269448095, 'Consolidation_Width': 9.998789043650916, 'Dry_Up_Volume': 1.103583139098487, 'RSI_14': 67.71023370768964, 'RSI_Regime': 1.0, 'Dist_From_52W_High': -2.0500008769419065, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.5, 'SMA_50_Slope': 0.031942306609490566, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
HTBK,2025-11-10,10.74,10.74,,,,,0.015760741565860225,1.5281367236348478,10.018300285339356,9.529435249964395,9.52073958158493,10.739999771118164,7.924917697906494,0.4961278438568115,168,2025-12-03T02:17:06.861944,2025-11-10,"{'Volume': 549900.0, 'SMA_50': 10.018300285339356, 'Price_vs_SMA_50': 7.20381167686632, 'Price_vs_SMA_150': 12.703423543995346, 'Price_vs_SMA_200': 12.806360042569947, 'ATR': 0.29838209225230106, 'Vol_Ratio': 1.5281367236348478, 'nATR': 2.7782318306440326, 'VCP_Ratio': 1.0060654065364827, 'Consolidation_Width': 14.638902208580829, 'Dry_Up_Volume': 1.2174517159927747, 'RSI_14': 70.5735480781655, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.6, 'SMA_50_Slope': 0.10557087422991653, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
SLNO,2025-11-10,23.64,23.64,,,,,0.03469124105563663,2.490826882560424,15.67840000152588,11.450099980036418,10.764049994945527,23.639999389648438,5.849999904632568,0.7399085760116577,4,2025-12-03T02:17:06.861944,2025-11-10,"{'Volume': 5261000.0, 'SMA_50': 15.67840000152588, 'Price_vs_SMA_50': 50.78068799971748, 'Price_vs_SMA_150': 106.46107397197808, 'Price_vs_SMA_200': 119.61993302473574, 'ATR': 1.9987856319972448, 'Vol_Ratio': 2.490826882560424, 'nATR': 8.455100184446195, 'VCP_Ratio': 1.3747029884698048, 'Consolidation_Width': 42.741114207908105, 'Dry_Up_Volume': 1.875917903557986, 'RSI_14': 71.83751488036351, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.5, 'SMA_50_Slope': 0.7782734918539538, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
SMA,2025-11-10,23.64,23.64,,,,,0.03469124105563663,2.490826882560424,15.67840000152588,11.450099980036418,10.764049994945527,23.639999389648438,5.849999904632568,0.7399085760116577,7,2025-12-03T02:17:06.861944,2025-11-10,"{'Volume': 5261000.0, 'SMA_50': 15.67840000152588, 'Price_vs_SMA_50': 50.78068799971748, 'Price_vs_SMA_150': 106.46107397197808, 'Price_vs_SMA_200': 119.61993302473574, 'ATR': 1.9987856319972448, 'Vol_Ratio': 2.490826882560424, 'nATR': 8.455100184446195, 'VCP_Ratio': 1.3747029884698048, 'Consolidation_Width': 42.741114207908105, 'Dry_Up_Volume': 1.875917903557986, 'RSI_14': 71.83751488036351, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.5, 'SMA_50_Slope': 0.7782734918539538, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
SMCI,2025-11-10,23.64,23.64,,,,,0.03469124105563663,2.490826882560424,15.67840000152588,11.450099980036418,10.764049994945527,23.639999389648438,5.849999904632568,0.7399085760116577,5,2025-12-03T02:17:06.861944,2025-11-10,"{'Volume': 5261000.0, 'SMA_50': 15.67840000152588, 'Price_vs_SMA_50': 50.78068799971748, 'Price_vs_SMA_150': 106.46107397197808, 'Price_vs_SMA_200': 119.61993302473574, 'ATR': 1.9987856319972448, 'Vol_Ratio': 2.490826882560424, 'nATR': 8.455100184446195, 'VCP_Ratio': 1.3747029884698048, 'Consolidation_Width': 42.741114207908105, 'Dry_Up_Volume': 1.875917903557986, 'RSI_14': 71.83751488036351, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.5, 'SMA_50_Slope': 0.7782734918539538, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
SLVM,2025-11-10,23.64,23.64,,,,,0.03469124105563663,2.490826882560424,15.67840000152588,11.450099980036418,10.764049994945527,23.639999389648438,5.849999904632568,0.7399085760116577,3,2025-12-03T02:17:06.861944,2025-11-10,"{'Volume': 5261000.0, 'SMA_50': 15.67840000152588, 'Price_vs_SMA_50': 50.78068799971748, 'Price_vs_SMA_150': 106.46107397197808, 'Price_vs_SMA_200': 119.61993302473574, 'ATR': 1.9987856319972448, 'Vol_Ratio': 2.490826882560424, 'nATR': 8.455100184446195, 'VCP_Ratio': 1.3747029884698048, 'Consolidation_Width': 42.741114207908105, 'Dry_Up_Volume': 1.875917903557986, 'RSI_14': 71.83751488036351, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.5, 'SMA_50_Slope': 0.7782734918539538, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
SMTC,2025-11-10,75.27,75.27,,,,,0.11045726164210401,2.108011773084014,65.95319984436036,50.19373322804769,48.017849903106686,77.1500015258789,24.34000015258789,0.6433944702148438,79,2025-12-03T02:17:06.861944,2025-11-10,"{'Volume': 3427800.0, 'SMA_50': 65.95319984436036, 'Price_vs_SMA_50': 14.126375703820726, 'Price_vs_SMA_150': 49.958952646714835, 'Price_vs_SMA_200': 56.754200354557206, 'ATR': 3.6357149396623885, 'Vol_Ratio': 2.108011773084014, 'nATR': 4.830231303055728, 'VCP_Ratio': 1.1338018245768138, 'Consolidation_Width': 17.404010971651633, 'Dry_Up_Volume': 1.0345111747132063, 'RSI_14': 63.88785387593278, 'RSI_Regime': 1.0, 'Dist_From_52W_High': -2.4368176871414295, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.5, 'SMA_50_Slope': 0.50146642607037, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
SLDP,2025-11-10,23.64,23.64,,,,,0.03469124105563663,2.490826882560424,15.67840000152588,11.450099980036418,10.764049994945527,23.639999389648438,5.849999904632568,0.7399085760116577,6,2025-12-03T02:17:06.861944,2025-11-10,"{'Volume': 5261000.0, 'SMA_50': 15.67840000152588, 'Price_vs_SMA_50': 50.78068799971748, 'Price_vs_SMA_150': 106.46107397197808, 'Price_vs_SMA_200': 119.61993302473574, 'ATR': 1.9987856319972448, 'Vol_Ratio': 2.490826882560424, 'nATR': 8.455100184446195, 'VCP_Ratio': 1.3747029884698048, 'Consolidation_Width': 42.741114207908105, 'Dry_Up_Volume': 1.875917903557986, 'RSI_14': 71.83751488036351, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.5, 'SMA_50_Slope': 0.7782734918539538, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
