id,ticker,action,action_date,reason,entry_price,stop_price,target_price,rs,vol_ratio,created_at,volume_ratio
299,CACI,ADDED,2025-10-23,new_trigger,584.57,537.8,724.87,0.8702066196649209,3.4543644377882536,2025-12-03 13:22:52,
300,CRS,ADDED,2025-10-23,new_trigger,300.27,276.25,372.33,0.44698997357469245,4.2822853956665305,2025-12-03 13:22:52,
301,OSK,ADDED,2025-10-23,new_trigger,139.33,128.18,172.77,0.20740631845057783,1.5031765239751929,2025-12-03 13:22:52,
302,SR,ADDED,2025-10-23,new_trigger,88.41,81.34,109.63,0.13160950693232745,2.1384035412880356,2025-12-03 13:22:52,
303,TEX,ADDED,2025-10-23,new_trigger,56.61,52.08,70.2,0.08427118499387068,1.7542895647823333,2025-12-03 13:22:52,
304,TPH,ADDED,2025-10-23,new_trigger,128.91,118.6,159.85,0.1918988951234023,1.5047852739307357,2025-12-03 13:22:52,
305,TPG,ADDED,2025-10-23,new_trigger,128.91,118.6,159.85,0.1918988951234023,1.5047852739307357,2025-12-03 13:22:52,
306,TRDA,ADDED,2025-10-23,new_trigger,128.91,118.6,159.85,0.1918988951234023,1.5047852739307357,2025-12-03 13:22:52,
307,TPR,ADDED,2025-10-23,new_trigger,128.91,118.6,159.85,0.1918988951234023,1.5047852739307357,2025-12-03 13:22:52,
308,TNL,ADDED,2025-10-23,new_trigger,128.91,118.6,159.85,0.1918988951234023,1.5047852739307357,2025-12-03 13:22:52,
309,WWD,ADDED,2025-10-23,new_trigger,263.51,242.42,326.75,0.3922610392258268,1.384924348775542,2025-12-03 13:22:52,
310,TIC,REMOVED,2025-10-23,trend_broken,,,,,,2025-12-03 13:22:52,
311,HRMY,REMOVED,2025-10-23,trend_broken,,,,,,2025-12-03 13:22:52,
312,HQY,REMOVED,2025-10-23,trend_broken,,,,,,2025-12-03 13:22:52,
313,HROW,REMOVED,2025-10-23,trend_broken,,,,,,2025-12-03 13:22:52,
314,HPP,REMOVED,2025-10-23,trend_broken,,,,,,2025-12-03 13:22:52,
315,HRTG,REMOVED,2025-10-23,trend_broken,,,,,,2025-12-03 13:22:52,
316,ADX,ADDED,2025-10-24,new_trigger,22.52,20.71,27.92,0.0332455358719993,1.4459639619999496,2025-12-03 13:23:24,
317,AXTI,ADDED,2025-10-24,new_trigger,6.06,5.58,7.51,0.00894795118904325,3.2884352508477392,2025-12-03 13:23:24,
318,COHR,ADDED,2025-10-24,new_trigger,129.34,118.99,160.38,0.19097821533833978,1.4613744727061215,2025-12-03 13:23:24,
319,F,ADDED,2025-10-24,new_trigger,13.68,12.59,16.97,0.020201946721828568,3.292348100534748,2025-12-03 13:23:24,
320,FIX,ADDED,2025-10-24,new_trigger,981.05,902.57,1216.51,1.4485858228647563,2.6853142568281734,2025-12-03 13:23:24,
321,GD,ADDED,2025-10-24,new_trigger,350.77,322.71,434.95,0.5179328003154993,2.0891961275186364,2025-12-03 13:23:24,
322,HNGE,ADDED,2025-10-24,new_trigger,447.04,411.28,554.33,0.6600812233959718,2.2401752359611384,2025-12-03 13:23:24,
323,IBM,ADDED,2025-10-24,new_trigger,305.77,281.31,379.16,0.4514936557683878,3.2862186007021554,2025-12-03 13:23:24,
324,INTC,ADDED,2025-10-24,new_trigger,38.28,35.22,47.47,0.056522700301656514,1.8658241181099533,2025-12-03 13:23:24,
325,THC,ADDED,2025-10-24,new_trigger,210.38,193.55,260.87,0.3106386192437246,1.6544450606598733,2025-12-03 13:23:24,
326,UHS,ADDED,2025-10-24,new_trigger,210.51,193.67,261.03,0.3108261857537952,1.4519972659593465,2025-12-03 13:23:24,
327,VLY,ADDED,2025-10-24,new_trigger,10.98,10.1,13.62,0.016212623908802258,1.4866735828658715,2025-12-03 13:23:24,
328,TRIN,REMOVED,2025-10-24,trend_broken,,,,,,2025-12-03 13:23:24,
