ticker,signal_date,signal_price,current_price,entry_price,stop_price,target_price,atr,rs,volume_ratio,ma50,ma150,ma200,high_52w,low_52w,ml_probability,ml_rank,ml_model_version,ml_score_date,ml_features,last_updated,status,notes
CMI,2025-10-29,439.36,439.36,,,,,0.6391755410444746,1.8823607173460932,412.27760803222657,353.94636962890627,352.3660531616211,439.3628845214844,263.1254577636719,0.3550972044467926,182,2025-12-03T02:17:06.861944,2025-10-29,"{'Volume': 1594800.0, 'SMA_50': 412.27760803222657, 'Price_vs_SMA_50': 6.569669553128053, 'Price_vs_SMA_150': 24.132615057510755, 'Price_vs_SMA_200': 24.689333884260442, 'ATR': 12.503866037044455, 'Vol_Ratio': 1.8823607173460932, 'nATR': 2.845908582073921, 'VCP_Ratio': 1.2323012992682343, 'Consolidation_Width': 9.536325036868552, 'Dry_Up_Volume': 0.9963009038825165, 'RSI_14': 56.78620423837089, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.45, 'SMA_50_Slope': 0.12444499421356207, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
CSGS,2025-10-29,78.68,78.68,,,,,0.11446194828043335,10.606872424416727,65.0194474029541,63.04052619934082,62.21499505996704,78.68000030517578,45.63553237915039,0.5826618671417236,107,2025-12-03T02:17:06.861944,2025-10-29,"{'Volume': 2692300.0, 'SMA_50': 65.0194474029541, 'Price_vs_SMA_50': 21.009949250354634, 'Price_vs_SMA_150': 24.80860336790542, 'Price_vs_SMA_200': 26.4646894680915, 'ATR': 2.002143587384905, 'Vol_Ratio': 10.606872424416727, 'nATR': 2.5446664713004568, 'VCP_Ratio': 1.4061278518291769, 'Consolidation_Width': 20.793081764360508, 'Dry_Up_Volume': 2.609504148511185, 'RSI_14': 86.78552439385919, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 0.0, 'Green_Days_Ratio_20D': 0.65, 'SMA_50_Slope': 0.1568494459843743, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
GNRC,2025-10-29,72.27,72.27,,,,,0.10513681476741929,2.0398674481172314,62.79840003967285,51.809466603597,49.90089990615845,72.2699966430664,21.790000915527344,0.6292431354522705,82,2025-12-03T02:17:06.861944,2025-10-29,"{'Volume': 4725100.0, 'SMA_50': 62.79840003967285, 'Price_vs_SMA_50': 15.08254445560696, 'Price_vs_SMA_150': 39.49187548294288, 'Price_vs_SMA_200': 44.827040752720585, 'ATR': 3.398571286882673, 'Vol_Ratio': 2.0398674481172314, 'nATR': 4.702603355120997, 'VCP_Ratio': 1.2607429764550615, 'Consolidation_Width': 17.794378570637566, 'Dry_Up_Volume': 1.1366634777773557, 'RSI_14': 62.25095460789142, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.6, 'SMA_50_Slope': 0.4593921930950717, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
GNL,2025-10-29,72.27,72.27,,,,,0.10513681476741929,2.0398674481172314,62.79840003967285,51.809466603597,49.90089990615845,72.2699966430664,21.790000915527344,0.6292431354522705,80,2025-12-03T02:17:06.861944,2025-10-29,"{'Volume': 4725100.0, 'SMA_50': 62.79840003967285, 'Price_vs_SMA_50': 15.08254445560696, 'Price_vs_SMA_150': 39.49187548294288, 'Price_vs_SMA_200': 44.827040752720585, 'ATR': 3.398571286882673, 'Vol_Ratio': 2.0398674481172314, 'nATR': 4.702603355120997, 'VCP_Ratio': 1.2607429764550615, 'Consolidation_Width': 17.794378570637566, 'Dry_Up_Volume': 1.1366634777773557, 'RSI_14': 62.25095460789142, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.6, 'SMA_50_Slope': 0.4593921930950717, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
GNK,2025-10-29,72.27,72.27,,,,,0.10513681476741929,2.0398674481172314,62.79840003967285,51.809466603597,49.90089990615845,72.2699966430664,21.790000915527344,0.6292431354522705,86,2025-12-03T02:17:06.861944,2025-10-29,"{'Volume': 4725100.0, 'SMA_50': 62.79840003967285, 'Price_vs_SMA_50': 15.08254445560696, 'Price_vs_SMA_150': 39.49187548294288, 'Price_vs_SMA_200': 44.827040752720585, 'ATR': 3.398571286882673, 'Vol_Ratio': 2.0398674481172314, 'nATR': 4.702603355120997, 'VCP_Ratio': 1.2607429764550615, 'Consolidation_Width': 17.794378570637566, 'Dry_Up_Volume': 1.1366634777773557, 'RSI_14': 62.25095460789142, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.6, 'SMA_50_Slope': 0.4593921930950717, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
GMED,2025-10-29,72.27,72.27,,,,,0.10513681476741929,2.0398674481172314,62.79840003967285,51.809466603597,49.90089990615845,72.2699966430664,21.790000915527344,0.6292431354522705,84,2025-12-03T02:17:06.861944,2025-10-29,"{'Volume': 4725100.0, 'SMA_50': 62.79840003967285, 'Price_vs_SMA_50': 15.08254445560696, 'Price_vs_SMA_150': 39.49187548294288, 'Price_vs_SMA_200': 44.827040752720585, 'ATR': 3.398571286882673, 'Vol_Ratio': 2.0398674481172314, 'nATR': 4.702603355120997, 'VCP_Ratio': 1.2607429764550615, 'Consolidation_Width': 17.794378570637566, 'Dry_Up_Volume': 1.1366634777773557, 'RSI_14': 62.25095460789142, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.6, 'SMA_50_Slope': 0.4593921930950717, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
GOF,2025-10-29,72.27,72.27,,,,,0.10513681476741929,2.0398674481172314,62.79840003967285,51.809466603597,49.90089990615845,72.2699966430664,21.790000915527344,0.6292431354522705,83,2025-12-03T02:17:06.861944,2025-10-29,"{'Volume': 4725100.0, 'SMA_50': 62.79840003967285, 'Price_vs_SMA_50': 15.08254445560696, 'Price_vs_SMA_150': 39.49187548294288, 'Price_vs_SMA_200': 44.827040752720585, 'ATR': 3.398571286882673, 'Vol_Ratio': 2.0398674481172314, 'nATR': 4.702603355120997, 'VCP_Ratio': 1.2607429764550615, 'Consolidation_Width': 17.794378570637566, 'Dry_Up_Volume': 1.1366634777773557, 'RSI_14': 62.25095460789142, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.6, 'SMA_50_Slope': 0.4593921930950717, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
GO,2025-10-29,72.27,72.27,,,,,0.10513681476741929,2.0398674481172314,62.79840003967285,51.809466603597,49.90089990615845,72.2699966430664,21.790000915527344,0.6292431354522705,87,2025-12-03T02:17:06.861944,2025-10-29,"{'Volume': 4725100.0, 'SMA_50': 62.79840003967285, 'Price_vs_SMA_50': 15.08254445560696, 'Price_vs_SMA_150': 39.49187548294288, 'Price_vs_SMA_200': 44.827040752720585, 'ATR': 3.398571286882673, 'Vol_Ratio': 2.0398674481172314, 'nATR': 4.702603355120997, 'VCP_Ratio': 1.2607429764550615, 'Consolidation_Width': 17.794378570637566, 'Dry_Up_Volume': 1.1366634777773557, 'RSI_14': 62.25095460789142, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.6, 'SMA_50_Slope': 0.4593921930950717, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
GOGO,2025-10-29,72.27,72.27,,,,,0.10513681476741929,2.0398674481172314,62.79840003967285,51.809466603597,49.90089990615845,72.2699966430664,21.790000915527344,0.6292431354522705,85,2025-12-03T02:17:06.861944,2025-10-29,"{'Volume': 4725100.0, 'SMA_50': 62.79840003967285, 'Price_vs_SMA_50': 15.08254445560696, 'Price_vs_SMA_150': 39.49187548294288, 'Price_vs_SMA_200': 44.827040752720585, 'ATR': 3.398571286882673, 'Vol_Ratio': 2.0398674481172314, 'nATR': 4.702603355120997, 'VCP_Ratio': 1.2607429764550615, 'Consolidation_Width': 17.794378570637566, 'Dry_Up_Volume': 1.1366634777773557, 'RSI_14': 62.25095460789142, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.6, 'SMA_50_Slope': 0.4593921930950717, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
GNW,2025-10-29,72.27,72.27,,,,,0.10513681476741929,2.0398674481172314,62.79840003967285,51.809466603597,49.90089990615845,72.2699966430664,21.790000915527344,0.6292431354522705,81,2025-12-03T02:17:06.861944,2025-10-29,"{'Volume': 4725100.0, 'SMA_50': 62.79840003967285, 'Price_vs_SMA_50': 15.08254445560696, 'Price_vs_SMA_150': 39.49187548294288, 'Price_vs_SMA_200': 44.827040752720585, 'ATR': 3.398571286882673, 'Vol_Ratio': 2.0398674481172314, 'nATR': 4.702603355120997, 'VCP_Ratio': 1.2607429764550615, 'Consolidation_Width': 17.794378570637566, 'Dry_Up_Volume': 1.1366634777773557, 'RSI_14': 62.25095460789142, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.6, 'SMA_50_Slope': 0.4593921930950717, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
