ticker,signal_date,signal_price,current_price,entry_price,stop_price,target_price,atr,rs,volume_ratio,ma50,ma150,ma200,high_52w,low_52w,ml_probability,ml_rank,ml_model_version,ml_score_date,ml_features,last_updated,status,notes
DGII,2025-11-19,39.81,39.81,,,,,0.06007877862447762,1.5281737380513165,37.13120010375977,34.19606669108073,33.100750045776365,39.810001373291016,23.1299991607666,0.49872320890426636,115,2025-12-03T02:17:06.861944,2025-11-19,"{'Volume': 291600.0, 'SMA_50': 37.13120010375977, 'Price_vs_SMA_50': 7.214421462397073, 'Price_vs_SMA_150': 16.41690178266775, 'Price_vs_SMA_200': 20.269182173322825, 'ATR': 1.9392855507986886, 'Vol_Ratio': 1.5281737380513165, 'nATR': 4.871352634767246, 'VCP_Ratio': 1.6016078613993359, 'Consolidation_Width': 26.073852574843908, 'Dry_Up_Volume': 1.6429439879255407, 'RSI_14': 59.173387251833134, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.45, 'SMA_50_Slope': 0.15123844806518763, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
JANX,2025-11-19,90.74,90.74,,,,,0.13693916242114193,1.402432706852608,76.0373999786377,61.06560000101725,58.496949996948246,90.73999786376953,34.279998779296875,0.6887101531028748,20,2025-12-03T02:17:06.861944,2025-11-19,"{'Volume': 676800.0, 'SMA_50': 76.0373999786377, 'Price_vs_SMA_50': 19.33600818710589, 'Price_vs_SMA_150': 48.59429508963795, 'Price_vs_SMA_200': 55.1191948785422, 'ATR': 3.7234284537179128, 'Vol_Ratio': 1.402432706852608, 'nATR': 4.103403726444868, 'VCP_Ratio': 1.0869066517342418, 'Consolidation_Width': 12.017852144617471, 'Dry_Up_Volume': 1.0938477796887627, 'RSI_14': 63.701269346355964, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.55, 'SMA_50_Slope': 0.7591517271171473, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
JBGS,2025-11-19,90.74,90.74,,,,,0.13693916242114193,1.402432706852608,76.0373999786377,61.06560000101725,58.496949996948246,90.73999786376953,34.279998779296875,0.6887101531028748,19,2025-12-03T02:17:06.861944,2025-11-19,"{'Volume': 676800.0, 'SMA_50': 76.0373999786377, 'Price_vs_SMA_50': 19.33600818710589, 'Price_vs_SMA_150': 48.59429508963795, 'Price_vs_SMA_200': 55.1191948785422, 'ATR': 3.7234284537179128, 'Vol_Ratio': 1.402432706852608, 'nATR': 4.103403726444868, 'VCP_Ratio': 1.0869066517342418, 'Consolidation_Width': 12.017852144617471, 'Dry_Up_Volume': 1.0938477796887627, 'RSI_14': 63.701269346355964, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.55, 'SMA_50_Slope': 0.7591517271171473, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-12-03,active,
CTLP,2025-11-18,10.7,10.710000038146973,,,,,0.01616286609303341,0.7438391020948796,10.61300012588501,10.162133369445801,9.815700027942658,11.149999618530273,7.239999771118164,0.0951877012848854,168,2025-12-03T02:17:06.861944,2025-11-18,"{'Volume': 2185100.0, 'SMA_50': 10.614000129699708, 'Price_vs_SMA_50': 0.810247583517432, 'Price_vs_SMA_150': 5.508113003162059, 'Price_vs_SMA_200': 9.136341673880018, 'ATR': 0.04428550175258091, 'Vol_Ratio': 1.87182083425421, 'nATR': 0.4138832013271072, 'VCP_Ratio': 0.8803976921687721, 'Consolidation_Width': 2.056077298602475, 'Dry_Up_Volume': 0.9136808850009337, 'RSI_14': 70.00009536797734, 'RSI_Regime': 1.0, 'Dist_From_52W_High': -4.035872866912735, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.2, 'SMA_50_Slope': -0.05136472216151425, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-11-19,active,
DY,2025-11-18,296.2,325.2900085449219,,,,,0.49090745385496104,3.1070971220597157,285.44379974365233,251.02413330078124,228.65095024108888,325.2900085449219,136.75,0.37122419476509094,149,2025-12-03T02:17:06.861944,2025-11-18,"{'Volume': 480000.0, 'SMA_50': 284.12339935302737, 'Price_vs_SMA_50': 4.250481615207806, 'Price_vs_SMA_150': 18.541172146934127, 'Price_vs_SMA_200': 29.939242638162945, 'ATR': 11.184999738420759, 'Vol_Ratio': 1.407319232776465, 'nATR': 3.7761645096094454, 'VCP_Ratio': 1.200992644548297, 'Consolidation_Width': 9.517218527898857, 'Dry_Up_Volume': 1.081583468690079, 'RSI_14': 55.58434450934281, 'RSI_Regime': 1.0, 'Dist_From_52W_High': -0.876780353714674, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.75, 'SMA_50_Slope': 0.2752573157635788, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-11-19,active,
MTDR,2025-11-18,13.76,13.59000015258789,,,,,0.020509183182840188,1.5263072161589835,13.095269145965576,14.390944105784099,14.660594201087951,,,0.1250644475221634,167,2025-12-03T02:17:06.861944,2025-11-18,"{'Volume': 376900.0, 'SMA_50': 13.090319042205811, 'Price_vs_SMA_50': 5.115850763582142, 'Price_vs_SMA_150': -4.43026919945309, 'Price_vs_SMA_200': -6.211904228707131, 'ATR': 0.43949999128069195, 'Vol_Ratio': 1.5570777010278614, 'nATR': 3.194040581178149, 'VCP_Ratio': 1.1803592828729663, 'Consolidation_Width': 15.552327817778346, 'Dry_Up_Volume': 1.562530984565555, 'RSI_14': 67.74193945337856, 'RSI_Regime': 0.0, 'Dist_From_52W_High': None, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.5, 'SMA_50_Slope': -0.1737602360321284, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-11-19,active,
NIQ,2025-11-18,14.25,13.970000267028809,,,,,0.02108265572655351,0.8811081699458749,11.508600063323975,8.341033341089885,8.228549993038177,14.25,5.489999771118164,0.693964421749115,17,2025-12-03T02:17:06.861944,2025-11-18,"{'Volume': 2056100.0, 'SMA_50': 11.43000005722046, 'Price_vs_SMA_50': 24.671915386370582, 'Price_vs_SMA_150': 71.96230088883347, 'Price_vs_SMA_200': 73.65448261400756, 'ATR': 0.6397143772670201, 'Vol_Ratio': 1.9681624995213844, 'nATR': 4.48922370011944, 'VCP_Ratio': 1.1763710770481297, 'Consolidation_Width': 21.684211597108003, 'Dry_Up_Volume': 1.736761496343378, 'RSI_14': 51.54003688584462, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.55, 'SMA_50_Slope': 0.7355192882535719, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-11-19,active,
OHI,2025-11-18,45.12,44.720001220703125,,,,,0.06748864508272902,1.0029350632707914,41.25548873901367,38.628239720662435,37.80569049835205,45.119998931884766,33.755943298339844,0.4734729826450348,120,2025-12-03T02:17:06.861944,2025-11-18,"{'Volume': 2895200.0, 'SMA_50': 41.20423042297363, 'Price_vs_SMA_50': 9.503316695190305, 'Price_vs_SMA_150': 16.97396673342354, 'Price_vs_SMA_200': 19.499298243755938, 'ATR': 1.0561625908632024, 'Vol_Ratio': 1.6261477732020373, 'nATR': 2.340785939418204, 'VCP_Ratio': 1.2169460503056504, 'Consolidation_Width': 15.15037413663795, 'Dry_Up_Volume': 1.0577037571247874, 'RSI_14': 87.29041827839396, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.7, 'SMA_50_Slope': 0.08739859275403723, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-11-19,active,
PCQ,2025-11-17,44.99,44.099998474121094,,,,,0.06655297549032702,1.0134688876438784,37.903199996948246,29.998666655222575,26.101199979782105,46.27000045776367,12.229999542236328,0.6311070322990417,66,2025-12-03T02:17:06.861944,2025-11-17,"{'Volume': 4189500.0, 'SMA_50': 37.48520004272461, 'Price_vs_SMA_50': 20.020705844409054, 'Price_vs_SMA_150': 52.19102874497041, 'Price_vs_SMA_200': 74.23195699152237, 'ATR': 2.8992859976632253, 'Vol_Ratio': 3.1767564100036547, 'nATR': 6.444289596572491, 'VCP_Ratio': 1.5317166465564742, 'Consolidation_Width': 30.851301512083534, 'Dry_Up_Volume': 1.323705374136145, 'RSI_14': 63.05515336887635, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.7, 'SMA_50_Slope': 0.4399314167882102, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-11-19,active,
PCOR,2025-11-17,44.99,44.099998474121094,,,,,0.06655297549032702,1.0134688876438784,37.903199996948246,29.998666655222575,26.101199979782105,46.27000045776367,12.229999542236328,0.6311070322990417,68,2025-12-03T02:17:06.861944,2025-11-17,"{'Volume': 4189500.0, 'SMA_50': 37.48520004272461, 'Price_vs_SMA_50': 20.020705844409054, 'Price_vs_SMA_150': 52.19102874497041, 'Price_vs_SMA_200': 74.23195699152237, 'ATR': 2.8992859976632253, 'Vol_Ratio': 3.1767564100036547, 'nATR': 6.444289596572491, 'VCP_Ratio': 1.5317166465564742, 'Consolidation_Width': 30.851301512083534, 'Dry_Up_Volume': 1.323705374136145, 'RSI_14': 63.05515336887635, 'RSI_Regime': 1.0, 'Dist_From_52W_High': 0.0, 'Is_Green_Day': 1.0, 'Green_Days_Ratio_20D': 0.7, 'SMA_50_Slope': 0.4399314167882102, 'alpha001': None, 'alpha006': None, 'alpha009': None, 'alpha012': None, 'alpha101': None}",2025-11-19,active,
